data inicio,data termino,nome do evento,Tipo,Estado que ocorrerá,Impacto para a aviação,Dia da semana que iniciará,Dias restantes para o evento,Se terá possível emenda
2025-11-12,2025-11-12,Dia Mundial do Hip Hop,Data Comemorativa,Todos,Baixo,Wednesday,102,Não
2025-11-12,2025-11-12,Dia Nacional do Inventor,Data Comemorativa,Todos,Baixo,Wednesday,102,Não
2025-11-12,2025-11-12,Dia da Indústria Automobilística,Data Comemorativa,Todos,Baixo,Wednesday,102,Não
2025-11-12,2025-11-12,Dia do Pantanal,Data Comemorativa,Todos,Baixo,Wednesday,102,Não
2025-11-12,2025-11-12,Dia Nacional de Prevenção das Arritmias Cardíacas e Morte Súbita,Data Comemorativa,Todos,Baixo,Wednesday,102,Não
2025-11-13,2025-11-13,Dia Mundial da Qualidade,Data Comemorativa,Todos,Baixo,Thursday,103,Sim
2025-11-13,2025-11-13,Dia Mundial da Gentileza,Data Comemorativa,Todos,Baixo,Thursday,103,Sim
2025-11-13,2025-11-13,Dia Mundial da Usabilidade,Data Comemorativa,Todos,Baixo,Thursday,103,Sim
2025-11-14,2025-11-14,Dia do Bandeirante,Data Comemorativa,Todos,Baixo,Friday,104,Não
2025-11-14,2025-11-14,Dia Nacional da Alfabetização,Data Comemorativa,Todos,Baixo,Friday,104,Não
2025-11-14,2025-11-14,Dia Mundial do Diabetes,Data Comemorativa,Todos,Baixo,Friday,104,Não
2025-11-15,2025-11-15,Proclamação da República,Data Comemorativa,Todos,Baixo,Saturday,105,Não
2025-11-15,2025-11-15,Dia do Joalheiro,Data Comemorativa,Todos,Baixo,Saturday,105,Não
2025-11-15,2025-11-15,Dia Nacional da Umbanda,Data Comemorativa,Todos,Baixo,Saturday,105,Não
2025-11-16,2025-11-16,Dia Internacional da Tolerância,Data Comemorativa,Todos,Baixo,Sunday,106,Não
2025-11-16,2025-11-16,Dia Nacional dos Ostomizados,Data Comemorativa,Todos,Baixo,Sunday,106,Não
2025-11-16,2025-11-16,Dia em Memória das Vítimas de Acidentes de Trânsito e seus Familiares,Data Comemorativa,Todos,Baixo,Sunday,106,Não
2025-11-16,2025-11-16,Dia do Não Fumar,Data Comemorativa,Todos,Baixo,Sunday,106,Não
2025-11-16,2025-11-16,Dia Nacional de Atenção à Dislexia,Data Comemorativa,Todos,Baixo,Sunday,106,Não
2025-11-16,2025-11-16,Dia Nacional da Amazônia Azul,Data Comemorativa,Todos,Baixo,Sunday,106,Não
2025-11-17,2025-11-17,Dia da Criatividade,Data Comemorativa,Todos,Baixo,Monday,107,Não
2025-11-17,2025-11-17,Dia Internacional dos Estudantes,Data Comemorativa,Todos,Baixo,Monday,107,Não
2025-11-17,2025-11-17,Dia Mundial da Prematuridade,Data Comemorativa,Todos,Baixo,Monday,107,Não
2025-11-17,2025-11-17,Dia Nacional de Combate à Tuberculose,Data Comemorativa,Todos,Baixo,Monday,107,Não
2025-11-17,2025-11-17,Dia Mundial de Combate ao Câncer de Próstata,Data Comemorativa,Todos,Baixo,Monday,107,Não
2025-11-18,2025-11-18,Dia do Conselheiro Tutelar,Data Comemorativa,Todos,Baixo,Tuesday,108,Sim
2025-11-18,2025-11-18,Dia Nacional do Notário e do Registrador,Data Comemorativa,Todos,Baixo,Tuesday,108,Sim
2025-11-18,2025-11-18,Dia Nacional de Combate ao Racismo,Data Comemorativa,Todos,Baixo,Tuesday,108,Sim
2025-11-18,2025-11-18,Início da Semana Mundial de Conscientização Sobre o Uso de Antimicrobianos (18 a 24),Data Comemorativa,Todos,Baixo,Tuesday,108,Sim
2025-11-19,2025-11-19,Dia de Ter Um Dia Ruim,Data Comemorativa,Todos,Baixo,Wednesday,109,Não
2025-11-19,2025-11-19,Dia da Bandeira,Data Comemorativa,Todos,Baixo,Wednesday,109,Não
2025-11-19,2025-11-19,Dia Mundial do Vaso Sanitário,Data Comemorativa,Todos,Baixo,Wednesday,109,Não
2025-11-19,2025-11-19,Dia Internacional do Homem,Data Comemorativa,Todos,Baixo,Wednesday,109,Não
2025-11-19,2025-11-19,Dia do Empreendedorismo Feminino,Data Comemorativa,Todos,Baixo,Wednesday,109,Não
2025-11-19,2025-11-19,Dia Mundial da Doença Pulmonar Obstrutiva Crônica,Data Comemorativa,Todos,Baixo,Wednesday,109,Não
2025-11-19,2025-11-19,Dia do Rei Pelé,Data Comemorativa,Todos,Baixo,Wednesday,109,Não
2025-11-20,2025-11-20,Dia Nacional de Zumbi e da Consciência Negra,Data Comemorativa,Todos,Baixo,Thursday,110,Sim
2025-11-20,2025-11-20,Dia de Usar Menos Coisas,Data Comemorativa,Todos,Baixo,Thursday,110,Sim
2025-11-20,2025-11-20,Dia do Biomédico,Data Comemorativa,Todos,Baixo,Thursday,110,Sim
2025-11-20,2025-11-20,Dia do Auditor Interno,Data Comemorativa,Todos,Baixo,Thursday,110,Sim
2025-11-20,2025-11-20,Dia Mundial da Filosofia,Data Comemorativa,Todos,Baixo,Thursday,110,Sim
2025-11-20,2025-11-20,Dia da Industrialização da África,Data Comemorativa,Todos,Baixo,Thursday,110,Sim
2025-11-20,2025-11-20,Dia Universal da Criança,Data Comemorativa,Todos,Baixo,Thursday,110,Sim
2025-11-20,2025-11-20,Dia do Técnico em Contabilidade,Data Comemorativa,Todos,Baixo,Thursday,110,Sim
2025-11-20,2025-11-20,Dia Internacional de Memória Trans,Data Comemorativa,Todos,Baixo,Thursday,110,Sim
2025-11-21,2025-11-21,Dia Nacional da Homeopatia,Data Comemorativa,Todos,Baixo,Friday,111,Não
2025-11-21,2025-11-21,Dia Mundial da Saudação,Data Comemorativa,Todos,Baixo,Friday,111,Não
2025-11-21,2025-11-21,Dia Mundial da Televisão,Data Comemorativa,Todos,Baixo,Friday,111,Não
2025-11-21,2025-11-21,Dia do Médico Homeopata,Data Comemorativa,Todos,Baixo,Friday,111,Não
2025-11-21,2025-11-21,"Dia Nacional do Compromisso com a Criança, o Adolescente e a Educação",Data Comemorativa,Todos,Baixo,Friday,111,Não
2025-11-22,2025-11-22,Dia de Criar seu Próprio País,Data Comemorativa,Todos,Baixo,Saturday,112,Não
2025-11-22,2025-11-22,Dia do Músico,Data Comemorativa,Todos,Baixo,Saturday,112,Não
2025-11-22,2025-11-22,Aniversário de Niterói,Data Comemorativa,Todos,Baixo,Saturday,112,Não
2025-11-22,2025-11-22,Dia da Comunidade Libanesa no Brasil,Data Comemorativa,Todos,Baixo,Saturday,112,Não
2025-11-22,2025-11-22,Dia Nacional de Combate ao Dengue,Data Comemorativa,Todos,Baixo,Saturday,112,Não
2025-11-23,2025-11-23,Dia do Engenheiro Eletricista,Data Comemorativa,Todos,Baixo,Sunday,113,Não
2025-11-23,2025-11-23,Dia Nacional de Combate ao Câncer Infanto-Juvenil,Data Comemorativa,Todos,Baixo,Sunday,113,Não
2025-11-24,2025-11-24,Dia do Quadro Auxiliar de Oficiais (QAO),Data Comemorativa,Todos,Baixo,Monday,114,Não
2025-11-25,2025-11-25,Dia do Doador Voluntário de Sangue,Data Comemorativa,Todos,Baixo,Tuesday,115,Sim
2025-11-25,2025-11-25,Dia Internacional para a Eliminação da Violência Contra as Mulheres,Data Comemorativa,Todos,Baixo,Tuesday,115,Sim
2025-11-25,2025-11-25,Dia da Baiana de Acarajé,Data Comemorativa,Todos,Baixo,Tuesday,115,Sim
2025-11-25,2025-11-25,Dia da Madrinha,Data Comemorativa,Todos,Baixo,Tuesday,115,Sim
2025-11-26,2025-11-26,Dia Interamericano do Ministério Público,Data Comemorativa,Todos,Baixo,Wednesday,116,Não
2025-11-27,2025-11-27,Dia de Ação de Graças,Data Comemorativa,Todos,Baixo,Thursday,117,Sim
2025-11-27,2025-11-27,Dia do Técnico de Segurança no Trabalho,Data Comemorativa,Todos,Baixo,Thursday,117,Sim
2025-11-27,2025-11-27,Dia Nacional de Combate ao Câncer,Data Comemorativa,Todos,Baixo,Thursday,117,Sim
2025-11-27,2025-11-27,Dia de Nossa Senhora das Graças,Data Comemorativa,Todos,Baixo,Thursday,117,Sim
2025-11-27,2025-11-27,Dia Nacional de Luta contra o Câncer de Mama,Data Comemorativa,Todos,Baixo,Thursday,117,Sim
2025-11-27,2025-11-27,Dia do Engenheiro de Segurança do Trabalho,Data Comemorativa,Todos,Baixo,Thursday,117,Sim
2025-11-28,2025-11-28,Dia do Soldado Desconhecido,Data Comemorativa,Todos,Baixo,Friday,118,Não
2025-11-28,2025-11-28,Black Friday,Data Comemorativa,Todos,Baixo,Friday,118,Não
2025-11-29,2025-11-29,Dia Internacional de Solidariedade com o Povo da Palestina,Data Comemorativa,Todos,Baixo,Saturday,119,Não
2025-11-29,2025-11-29,Dia Nacional da Onça-Pintada,Data Comemorativa,Todos,Baixo,Saturday,119,Não
2025-11-29,2025-11-29,Dia Internacional da Onça-Pintada,Data Comemorativa,Todos,Baixo,Saturday,119,Não
2025-11-30,2025-11-30,Dia do Evangélico,Data Comemorativa,Todos,Baixo,Sunday,120,Não
2025-11-30,2025-11-30,Dia em Memória de todas as Vítimas de Armas Químicas,Data Comemorativa,Todos,Baixo,Sunday,120,Não
2025-11-30,2025-11-30,Dia da Amizade Argentino-Brasileira,Data Comemorativa,Todos,Baixo,Sunday,120,Não
2025-11-30,2025-11-30,Dia de Celebração da Amizade Brasil-Argentina,Data Comemorativa,Todos,Baixo,Sunday,120,Não
2025-11-30,2025-11-30,Dia do Estatuto da Terra,Data Comemorativa,Todos,Baixo,Sunday,120,Não
2025-11-30,2025-11-30,Dia do Teólogo,Data Comemorativa,Todos,Baixo,Sunday,120,Não
2025-12-01,2025-12-01,Dia Internacional da Luta contra a AIDS,Data Comemorativa,Todos,Baixo,Monday,121,Não
2025-12-01,2025-12-01,Dia do Numismata,Data Comemorativa,Todos,Baixo,Monday,121,Não
2025-12-01,2025-12-01,Cyber Monday,Data Comemorativa,Todos,Baixo,Monday,121,Não
2025-12-01,2025-12-01,Início do Dezembro Vermelho | Aids (de 1 a 31),Data Comemorativa,Todos,Baixo,Monday,121,Não
2025-12-01,2025-12-01,Início do Dezembro Laranja | Câncer de Pele (de 1 a 31),Data Comemorativa,Todos,Baixo,Monday,121,Não
2025-12-02,2025-12-02,Dia Nacional das Relações Públicas,Data Comemorativa,Todos,Baixo,Tuesday,122,Sim
2025-12-02,2025-12-02,Dia Nacional do Samba,Data Comemorativa,Todos,Baixo,Tuesday,122,Sim
2025-12-02,2025-12-02,Dia da Astronomia,Data Comemorativa,Todos,Baixo,Tuesday,122,Sim
2025-12-02,2025-12-02,Dia Pan-americano da Saúde,Data Comemorativa,Todos,Baixo,Tuesday,122,Sim
2025-12-02,2025-12-02,Dia Internacional para a Abolição da Escravatura,Data Comemorativa,Todos,Baixo,Tuesday,122,Sim
2025-12-02,2025-12-02,Aniversário de Minas Gerais,Data Comemorativa,Todos,Baixo,Tuesday,122,Sim
2025-12-03,2025-12-03,Dia Internacional da Pessoa com Deficiência,Data Comemorativa,Todos,Baixo,Wednesday,123,Não
2025-12-03,2025-12-03,Dia Internacional do Deficiente Físico,Data Comemorativa,Todos,Baixo,Wednesday,123,Não
2025-12-03,2025-12-03,Dia de São Francisco Xavier,Data Comemorativa,Todos,Baixo,Wednesday,123,Não
2025-12-03,2025-12-03,Dia do Delegado de Polícia,Data Comemorativa,Todos,Baixo,Wednesday,123,Não
2025-12-03,2025-12-03,Dia Nacional de Combate à Pirataria e à Biopirataria,Data Comemorativa,Todos,Baixo,Wednesday,123,Não
2025-12-04,2025-12-04,Dia de Usar Sapatos Marrons,Data Comemorativa,Todos,Baixo,Thursday,124,Sim
2025-12-04,2025-12-04,Dia Mundial da Propaganda,Data Comemorativa,Todos,Baixo,Thursday,124,Sim
2025-12-04,2025-12-04,Dia do Pedicuro,Data Comemorativa,Todos,Baixo,Thursday,124,Sim
2025-12-04,2025-12-04,Dia do Orientador Educacional,Data Comemorativa,Todos,Baixo,Thursday,124,Sim
2025-12-04,2025-12-04,Dia do Perito Criminal Oficial,Data Comemorativa,Todos,Baixo,Thursday,124,Sim
2025-12-04,2025-12-04,Dia do Trabalhador nas Minas de Carvão,Data Comemorativa,Todos,Baixo,Thursday,124,Sim
2025-12-05,2025-12-05,Dia Mundial do Solo,Data Comemorativa,Todos,Baixo,Friday,125,Não
2025-12-05,2025-12-05,Dia Internacional do Voluntário,Data Comemorativa,Todos,Baixo,Friday,125,Não
2025-12-05,2025-12-05,Aniversário de Maceió,Data Comemorativa,Todos,Baixo,Friday,125,Não
2025-12-05,2025-12-05,Dia Nacional da Pastoral da Criança,Data Comemorativa,Todos,Baixo,Friday,125,Não
2025-12-05,2025-12-05,Dia do Médico de Família e Comunidade,Data Comemorativa,Todos,Baixo,Friday,125,Não
2025-12-05,2025-12-05,Dia da Acessibilidade,Data Comemorativa,Todos,Baixo,Friday,125,Não
2025-12-06,2025-12-06,Dia Nacional de Mobilização dos Homens pelo Fim da Violência contra as Mulheres,Data Comemorativa,Todos,Baixo,Saturday,126,Não
2025-12-06,2025-12-06,Dia Nacional do Extensionista Rural,Data Comemorativa,Todos,Baixo,Saturday,126,Não
2025-12-06,2025-12-06,Dia de São Nicolau,Data Comemorativa,Todos,Baixo,Saturday,126,Não
2025-12-07,2025-12-07,Dia lnternacional da Aviação Civil,Data Comemorativa,Todos,Baixo,Sunday,127,Não
2025-12-07,2025-12-07,Dia Nacional da Assistência Social,Data Comemorativa,Todos,Baixo,Sunday,127,Não
2025-12-07,2025-12-07,Dia Nacional da Silvicultura,Data Comemorativa,Todos,Baixo,Sunday,127,Não
2025-12-07,2025-12-07,Dia do Médico Cirurgião Plástico,Data Comemorativa,Todos,Baixo,Sunday,127,Não
2025-12-08,2025-12-08,Dia de Fingir ser um Viajante do Tempo,Data Comemorativa,Todos,Baixo,Monday,128,Não
2025-12-08,2025-12-08,Dia da Família,Data Comemorativa,Todos,Baixo,Monday,128,Não
2025-12-08,2025-12-08,Dia da Justiça,Data Comemorativa,Todos,Baixo,Monday,128,Não
2025-12-08,2025-12-08,Dia da Imaculada Conceição,Data Comemorativa,Todos,Baixo,Monday,128,Não
2025-12-08,2025-12-08,Dia do Colunista Social,Data Comemorativa,Todos,Baixo,Monday,128,Não
2025-12-09,2025-12-09,Dia do Fonoaudiólogo,Data Comemorativa,Todos,Baixo,Tuesday,129,Sim
2025-12-09,2025-12-09,Dia do Alcoólico Recuperado,Data Comemorativa,Todos,Baixo,Tuesday,129,Sim
2025-12-09,2025-12-09,Dia Internacional contra a Corrupção,Data Comemorativa,Todos,Baixo,Tuesday,129,Sim
2025-12-09,2025-12-09,Dia Internacional de Homenagem e Dignidade das Vítimas do Crime de Genocídio,Data Comemorativa,Todos,Baixo,Tuesday,129,Sim
2025-12-09,2025-12-09,Dia da Criança Especial,Data Comemorativa,Todos,Baixo,Tuesday,129,Sim
2025-12-10,2025-12-10,Dia da Declaração Universal dos Direitos Humanos,Data Comemorativa,Todos,Baixo,Wednesday,130,Não
2025-12-10,2025-12-10,Dia Universal do Palhaço,Data Comemorativa,Todos,Baixo,Wednesday,130,Não
2025-12-10,2025-12-10,Dia da Inclusão Social,Data Comemorativa,Todos,Baixo,Wednesday,130,Não
2025-12-10,2025-12-10,Dia de São Melquíades,Data Comemorativa,Todos,Baixo,Wednesday,130,Não
2025-12-11,2025-12-11,Dia do Engenheiro,Data Comemorativa,Todos,Baixo,Thursday,131,Sim
2025-12-11,2025-12-11,Dia Internacional das Montanhas,Data Comemorativa,Todos,Baixo,Thursday,131,Sim
2025-12-11,2025-12-11,Dia Nacional da Câmara Júnior,Data Comemorativa,Todos,Baixo,Thursday,131,Sim
2025-12-11,2025-12-11,Dia Nacional das APAEs,Data Comemorativa,Todos,Baixo,Thursday,131,Sim
2025-12-11,2025-12-11,Dia do Tango,Data Comemorativa,Todos,Baixo,Thursday,131,Sim
2025-12-11,2025-12-11,Dia de São Dâmaso,Data Comemorativa,Todos,Baixo,Thursday,131,Sim
2025-12-12,2025-12-12,Dia de Nossa Senhora de Guadalupe,Data Comemorativa,Todos,Baixo,Friday,132,Não
2025-12-12,2025-12-12,Aniversário de Belo Horizonte,Data Comemorativa,Todos,Baixo,Friday,132,Não
2025-12-12,2025-12-12,Dia do Plano Nacional de Educação,Data Comemorativa,Todos,Baixo,Friday,132,Não
2025-12-12,2025-12-12,Dia Internacional da Saúde Universal,Data Comemorativa,Todos,Baixo,Friday,132,Não
2025-12-12,2025-12-12,Dia Internacional da Neutralidade,Data Comemorativa,Todos,Baixo,Friday,132,Não
2025-12-13,2025-12-13,Dia de Santa Luzia,Data Comemorativa,Todos,Baixo,Saturday,133,Não
2025-12-13,2025-12-13,Dia Nacional do Cego,Data Comemorativa,Todos,Baixo,Saturday,133,Não
2025-12-13,2025-12-13,Dia do Marinheiro,Data Comemorativa,Todos,Baixo,Saturday,133,Não
2025-12-13,2025-12-13,Dia do Ótico,Data Comemorativa,Todos,Baixo,Saturday,133,Não
2025-12-13,2025-12-13,Dia do Engenheiro Avaliador e Perito de Engenharia,Data Comemorativa,Todos,Baixo,Saturday,133,Não
2025-12-13,2025-12-13,Dia do Pedreiro,Data Comemorativa,Todos,Baixo,Saturday,133,Não
2025-12-13,2025-12-13,Dia Nacional do Forró,Data Comemorativa,Todos,Baixo,Saturday,133,Não
2025-12-13,2025-12-13,Dia do Lapidador,Data Comemorativa,Todos,Baixo,Saturday,133,Não
2025-12-14,2025-12-14,Dia Nacional do Ministério Público,Data Comemorativa,Todos,Baixo,Sunday,134,Não
2025-12-14,2025-12-14,Dia Nacional de Combate à Pobreza,Data Comemorativa,Todos,Baixo,Sunday,134,Não
2025-12-14,2025-12-14,Dia da Bíblia,Data Comemorativa,Todos,Baixo,Sunday,134,Não
2025-12-14,2025-12-14,Dia do Engenheiro de Pesca,Data Comemorativa,Todos,Baixo,Sunday,134,Não
2025-12-14,2025-12-14,Dia do Médico Alergista,Data Comemorativa,Todos,Baixo,Sunday,134,Não
2025-12-14,2025-12-14,Hanukkah,Data Comemorativa,Todos,Baixo,Sunday,134,Não
2025-12-14,2025-12-14,Início da Semana de Mobilização Nacional para Doação de Medula Óssea (14 a 21),Data Comemorativa,Todos,Baixo,Sunday,134,Não
2025-12-15,2025-12-15,Dia do Arquiteto,Data Comemorativa,Todos,Baixo,Monday,135,Não
2025-12-15,2025-12-15,Dia Nacional da Economia Solidária,Data Comemorativa,Todos,Baixo,Monday,135,Não
2025-12-15,2025-12-15,Dia do Jardineiro,Data Comemorativa,Todos,Baixo,Monday,135,Não
2025-12-16,2025-12-16,Dia do Reservista,Data Comemorativa,Todos,Baixo,Tuesday,136,Sim
2025-12-16,2025-12-16,Dia do Teatro Amador,Data Comemorativa,Todos,Baixo,Tuesday,136,Sim
2025-12-16,2025-12-16,Dia de Santa Adelaide,Data Comemorativa,Todos,Baixo,Tuesday,136,Sim
2025-12-17,2025-12-17,Dia de São Lázaro,Data Comemorativa,Todos,Baixo,Wednesday,137,Não
2025-12-17,2025-12-17,Dia do Engenheiro de Produção,Data Comemorativa,Todos,Baixo,Wednesday,137,Não
2025-12-17,2025-12-17,Dia Nacional do Bioma Pampa,Data Comemorativa,Todos,Baixo,Wednesday,137,Não
2025-12-17,2025-12-17,Dia do Pastor Presbiteriano,Data Comemorativa,Todos,Baixo,Wednesday,137,Não
2025-12-18,2025-12-18,Dia do Museólogo,Data Comemorativa,Todos,Baixo,Thursday,138,Sim
2025-12-18,2025-12-18,Dia de São Zózimo,Data Comemorativa,Todos,Baixo,Thursday,138,Sim
2025-12-18,2025-12-18,Dia Internacional dos Migrantes,Data Comemorativa,Todos,Baixo,Thursday,138,Sim
2025-12-18,2025-12-18,Dia da Língua Árabe,Data Comemorativa,Todos,Baixo,Thursday,138,Sim
2025-12-18,2025-12-18,Dia de Usar um Desentupidor na Cabeça,Data Comemorativa,Todos,Baixo,Thursday,138,Sim
2025-12-19,2025-12-19,Dia do Suéter Feio,Data Comemorativa,Todos,Baixo,Friday,139,Não
2025-12-19,2025-12-19,Aniversário da Emancipação do Paraná,Data Comemorativa,Todos,Baixo,Friday,139,Não
2025-12-20,2025-12-20,Dia do Mecânico,Data Comemorativa,Todos,Baixo,Saturday,140,Não
2025-12-20,2025-12-20,Dia Internacional da Solidariedade Humana,Data Comemorativa,Todos,Baixo,Saturday,140,Não
2025-12-21,2025-12-21,Dia de Não Arrumar a Cama,Data Comemorativa,Todos,Baixo,Sunday,141,Não
2025-12-21,2025-12-21,Dia do Atleta,Data Comemorativa,Todos,Baixo,Sunday,141,Não
2025-12-21,2025-12-21,Início do Verão,Data Comemorativa,Todos,Baixo,Sunday,141,Não
2025-12-22,2025-12-22,Aniversário da Criação de Rondônia,Data Comemorativa,Todos,Baixo,Monday,142,Não
2025-12-23,2025-12-23,Dia do Vizinho,Data Comemorativa,Todos,Baixo,Tuesday,143,Sim
2025-12-24,2025-12-24,Véspera de Natal (Ponto Facultativo após as 13h),Data Comemorativa,Todos,Baixo,Wednesday,144,Não
2025-12-24,2025-12-24,Dia do Órfão,Data Comemorativa,Todos,Baixo,Wednesday,144,Não
2025-12-25,2025-12-25,Natal,Data Comemorativa,Todos,Baixo,Thursday,145,Sim
2025-12-25,2025-12-25,Aniversário da cidade de Natal,Data Comemorativa,Todos,Baixo,Thursday,145,Sim
2025-12-26,2025-12-26,Dia de São Estevão,Data Comemorativa,Todos,Baixo,Friday,146,Não
2025-12-26,2025-12-26,Dia da Lembrança,Data Comemorativa,Todos,Baixo,Friday,146,Não
2025-12-27,2025-12-27,Dia Internacional de Preparação Epidemiológica,Data Comemorativa,Todos,Baixo,Saturday,147,Não
2025-12-28,2025-12-28,Dia Nacional do Cooperativismo de Crédito,Data Comemorativa,Todos,Baixo,Sunday,148,Não
2025-12-28,2025-12-28,Dia do Salva-vidas,Data Comemorativa,Todos,Baixo,Sunday,148,Não
2025-12-28,2025-12-28,Aniversário de Rio Branco,Data Comemorativa,Todos,Baixo,Sunday,148,Não
2025-12-28,2025-12-28,Dia do Petroquímico,Data Comemorativa,Todos,Baixo,Sunday,148,Não
2025-12-28,2025-12-28,Dia da Marinha Mercante,Data Comemorativa,Todos,Baixo,Sunday,148,Não
2025-12-30,2025-12-30,Festival das Mudanças de Última Hora,Data Comemorativa,Todos,Baixo,Tuesday,150,Sim
2025-12-31,2025-12-31,Véspera de Ano-Novo (Ponto Facultativo após as 13h),Data Comemorativa,Todos,Baixo,Wednesday,151,Não
2025-12-31,2025-12-31,Dia de São Silvestre,Data Comemorativa,Todos,Baixo,Wednesday,151,Não
